Date,Price
2024-03-21,587.2041091
2024-03-22,585.7169488
2024-03-25,586.1690322
2024-03-26,605.9030617
2024-03-27,607.0523477
2024-03-28,593.1142867
2024-04-01,619.9696603
2024-04-02,606.4539256
2024-04-03,599.0946113
2024-04-04,625.9461611
2024-04-05,628.1022698
2024-04-08,656.5547799
2024-04-09,638.8304756
2024-04-10,653.9788927
2024-04-11,668.284259
2024-04-12,655.941986
2024-04-15,675.2189845
2024-04-16,655.7582428
2024-04-17,665.2598776
2024-04-18,680.9862756
2024-04-19,692.6068308
2024-04-22,701.5349818
2024-04-23,714.5578086
2024-04-24,735.9263614
2024-04-25,727.5265385
2024-04-26,724.7093406
2024-04-29,718.752314
2024-04-30,716.2972087
2024-05-01,713.3539549
2024-05-02,711.4208475
2024-05-03,703.3050685
2024-05-06,703.1996762
2024-05-07,696.6066404
2024-05-08,687.4972938
2024-05-09,686.260737
2024-05-10,673.069746
2024-05-13,672.3607169
2024-05-14,656.975449
2024-05-15,644.2160966
2024-05-16,633.4248179
2024-05-17,620.9311461
2024-05-20,614.0382258
2024-05-21,610.589431
2024-05-22,608.8098169
2024-05-23,615.6118534
2024-05-24,592.3552499
2024-05-28,605.7346482
2024-05-29,613.6690816
2024-05-30,607.6000855
2024-05-31,612.6890157
2024-06-03,629.5327403
2024-06-04,602.9743755
2024-06-05,599.8433889
2024-06-06,585.0954636
2024-06-07,589.8157936
2024-06-10,597.902909
2024-06-11,600.8258968
2024-06-12,605.8729179
2024-06-13,599.4997396
2024-06-14,584.1897333
2024-06-17,594.5435158
2024-06-18,593.2584682
2024-06-20,615.9937575
2024-06-21,621.0258902
2024-06-24,615.8376201
2024-06-25,626.2677747
2024-06-26,628.2131968
2024-06-27,614.1519732
2024-06-28,606.0815713
2024-07-01,618.183679
2024-07-02,601.0012282
2024-07-03,603.8845987
2024-07-05,605.8654779
2024-07-08,588.8764866
2024-07-09,574.6974147
2024-07-10,570.2634924
2024-07-11,573.6486098
2024-07-12,566.5359
2024-07-15,560.3154158
2024-07-16,563.2695466
2024-07-17,565.5397698
2024-07-18,560.7543192
2024-07-19,554.2699376
2024-07-22,553.7773218
2024-07-23,576.4394498
2024-07-24,579.1236062
2024-07-25,583.6950786
2024-07-26,582.4349169
2024-07-29,588.1690865
2024-07-30,589.3137462
2024-07-31,571.2414721
2024-08-01,570.9007886
2024-08-02,560.449572
2024-08-05,566.556416
2024-08-06,567.7357712
2024-08-07,590.8698995
2024-08-08,591.4291106
2024-08-09,576.9097717
2024-08-12,571.9965973
2024-08-13,566.9388906
2024-08-14,565.1038119
2024-08-15,580.6315339
2024-08-16,574.5299239
2024-08-19,575.7120172
2024-08-20,576.2247445
2024-08-21,576.3460909
2024-08-22,585.7810784
2024-08-23,589.644391
2024-08-26,588.5354153
2024-08-27,583.3713956
2024-08-28,589.8821575
2024-08-29,591.4851584
2024-08-30,584.5806409
2024-09-03,594.4831865
2024-09-04,581.2858711
2024-09-05,572.1852951
2024-09-06,574.7205376
2024-09-09,570.5673956
2024-09-10,565.6723041
2024-09-11,566.0983963
2024-09-12,566.5018699
2024-09-13,561.0203225
2024-09-16,561.4974616
2024-09-17,558.2181485
2024-09-18,554.9041497
2024-09-19,535.6200598
2024-09-20,533.9043857
2024-09-23,531.060191
2024-09-24,523.3708903
2024-09-25,522.8743363
2024-09-26,510.7904053
2024-09-27,504.7774871
2024-09-30,504.6355469
2024-10-01,501.5765236
2024-10-02,515.504176
2024-10-03,511.9182849
2024-10-04,511.0607887
2024-10-07,519.1870215
2024-10-08,516.4779466
2024-10-09,515.1915917
2024-10-10,517.3005223
2024-10-11,519.1197135
2024-10-14,525.1866643
2024-10-15,528.685709
2024-10-16,531.1287538
2024-10-17,523.4859235
2024-10-18,525.3419775
2024-10-21,523.3341198
2024-10-22,532.2731507
2024-10-23,522.0139553
2024-10-24,523.7743387
2024-10-25,512.3130536
2024-10-28,514.1257727
2024-10-29,506.9855807
2024-10-30,489.3070316
2024-10-31,494.6681428
2024-11-01,476.8732918
2024-11-04,487.880363
2024-11-05,498.4466267
2024-11-06,476.6383506
2024-11-07,465.7893211
2024-11-08,468.2508238
2024-11-11,469.1471736
2024-11-12,456.7930847
2024-11-13,464.8113635
2024-11-14,488.8785636
2024-11-15,487.4704926
2024-11-18,477.9652749
2024-11-19,476.6152057
2024-11-20,462.9875191
2024-11-21,489.419416
2024-11-22,495.2484099
2024-11-25,497.4746643
2024-11-26,512.8312059
2024-11-27,533.561973
2024-11-29,528.7651902
2024-12-02,528.4513017
2024-12-03,537.479395
2024-12-04,507.6103126
2024-12-05,506.9684394
2024-12-06,502.2298847
2024-12-09,500.3058075
2024-12-10,516.2849383
2024-12-11,509.9863052
2024-12-12,508.0668102
2024-12-13,497.4378335
2024-12-16,493.4156124
2024-12-17,500.4058692
2024-12-18,497.6099331
2024-12-19,505.1374906
2024-12-20,503.0598302
2024-12-23,502.0736945
2024-12-24,506.7322913
2024-12-26,505.3429075
2024-12-27,501.1042945
2024-12-30,491.6053835
2024-12-31,492.3236199
2025-01-02,495.0459054
2025-01-03,477.5619989
2025-01-06,479.2330077
2025-01-07,468.6224205
2025-01-08,468.2265779
2025-01-10,474.9503047
2025-01-13,480.5329403
2025-01-14,479.7641162
2025-01-15,467.5402137
2025-01-16,469.8347426
2025-01-17,466.5468946
2025-01-21,470.4039064
2025-01-22,473.7074733
2025-01-23,474.8374004
2025-01-24,482.685137
2025-01-27,473.8878421
2025-01-28,470.1782437
2025-01-29,477.9137442
2025-01-30,477.2249777
2025-01-31,474.8165478
2025-02-03,470.9108134
2025-02-04,469.1399313
2025-02-05,456.1109663
2025-02-06,446.3643669
2025-02-07,444.0216521
2025-02-10,435.4194783
2025-02-11,439.1877866
2025-02-12,457.0740209
2025-02-13,456.6911029
2025-02-14,493.3875693
2025-02-18,494.8896406
2025-02-19,483.1520397
2025-02-20,484.3993135
2025-02-21,500.0442694
2025-02-24,493.9400239
2025-02-25,498.741863
2025-02-26,499.1183479
2025-02-27,514.8022457
2025-02-28,520.487148
2025-03-03,517.1913563
2025-03-04,515.1164292
2025-03-05,518.0734687
2025-03-06,522.4324331
2025-03-07,508.0276666
2025-03-10,503.0229017
2025-03-11,494.5417329
2025-03-12,489.1940331
2025-03-13,486.1224123
2025-03-14,493.3221053
2025-03-17,496.2846203
2025-03-18,502.9240816
2025-03-19,507.6491252
2025-03-20,505.4662708
